"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp"
"FF","2022-08-03","99.8","-1.86","5.63","Cole, Gerrit",672284,543037,"strikeout","foul_tip",,,,,"5","Jarred Kelenic strikes out on a foul tip.","R","L","R","NYY","SEA","S","2",,"3","2",2022,"-0.85","1.48","-0.02","2.16",,,"641487","2","3","Top",,,,,"543309",,,7.0771547539255435,-144.9663646561894,-7.627254717063865,-13.705607176864094,35.42321421940692,-9.714299031702234,"3.3","1.54",,,,"99.8","2470","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.01",,,"0","1","0","0",,"25","6","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","209","0.006","-0.268"
"FF","2022-08-03","98.9","-1.87","5.6","Cole, Gerrit",672284,543037,,"swinging_strike",,,,,"2","Jarred Kelenic strikes out on a foul tip.","R","L","R","NYY","SEA","S",,,"3","1",2022,"-0.94","1.56","-0.01","3.15",,,"641487","2","3","Top",,,,,"543309",,,7.300713093318563,-143.76331816188318,-4.82143348495666,-14.784187124591082,37.820432567509044,-9.76029710364356,"3.3","1.54",,,,"98.8","2458","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.91",,,,,,,,"25","5","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","217","0","-0.05"
"FF","2022-08-03","98.2","-1.87","5.68","Cole, Gerrit",672284,543037,,"swinging_strike",,,,,"11","Jarred Kelenic strikes out on a foul tip.","R","L","R","NYY","SEA","S",,,"3","0",2022,"-0.9","1.62","-0.75","3.46",,,"641487","2","3","Top",,,,,"543309",,,5.128841301386325,-142.82746877803305,-4.271343542327052,-13.527373265729063,34.580115002232674,-9.282253600904175,"3.3","1.54",,,,"97.9","2430","6.3",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.23",,,,,,,,"25","4","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","215","0","-0.064"
"FF","2022-08-03","98.8","-2.02","5.6","Cole, Gerrit",672284,543037,,"ball",,,,,"11","Jarred Kelenic strikes out on a foul tip.","R","L","R","NYY","SEA","B",,,"2","0",2022,"-0.91","1.51","-1.07","3.85",,,"641487","2","3","Top",,,,,"543309",,,4.722467607240012,-143.71565564943157,-2.8147139502685343,-13.733359380547759,36.956119760416655,-10.8629007790229,"3.26","1.59",,,,"98.6","2424","6.4",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.07",,,,,,,,"25","3","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","214","0","0.07"
"FF","2022-08-03","98.8","-1.89","5.65","Cole, Gerrit",672284,543037,,"ball",,,,,"12","Jarred Kelenic strikes out on a foul tip.","R","L","R","NYY","SEA","B",,,"1","0",2022,"-0.7","1.52","0.87","3.08",,,"641487","2","3","Top",,,,,"543309",,,9.184296647022125,-143.40549420745597,-5.036714144667586,-11.883602012815002,36.198930748546665,-10.311156507478735,"3.33","1.61",,,,"98.8","2425","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.89",,,,,,,,"25","2","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","213","0","0.051"
"KC","2022-08-03","84.2","-1.93","5.72","Cole, Gerrit",672284,543037,,"ball",,,,,"11","Jarred Kelenic strikes out on a foul tip.","R","L","R","NYY","SEA","B",,,"0","0",2022,"0.83","-0.97","-1.34","2.68",,,"641487","2","3","Top",,,,,"543309",,,-0.2792768886123449,-122.51289558628484,1.3077711509689176,8.357326535580128,26.440277562029628,-42.36768104119451,"3.28","1.59",,,,"83.7","2817","6.2",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.31",,,,,,,,"25","1","Knuckle Curve","1","6","6","1","6","1","6","1","Infield shift","Standard","40","0","0.035"
"KC","2022-08-03","84.8","-1.79","5.77","Cole, Gerrit",641786,543037,"strikeout","swinging_strike",,,,,"14","Kyle Lewis strikes out swinging.","R","R","R","NYY","SEA","S","2",,"2","2",2022,"0.77","-1.17","0.31","1.47",,,"641487","1","3","Top",,,,,"543309",,,3.334395101242361,-123.36751058622352,-1.2874750346241919,7.036827204233224,28.688566392984956,-43.88198506854886,"3.35","1.6",,,,"84.1","2857","6.2",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.26",,,"0","1","0","0",,"24","6","Knuckle Curve","1","6","6","1","6","1","6","1","Standard","Standard","32","0.008","-0.271"
"FF","2022-08-03","99.6","-1.78","5.67","Cole, Gerrit",641786,543037,,"foul",,,,,"3","Kyle Lewis strikes out swinging.","R","R","R","NYY","SEA","S",,,"2","2",2022,"-0.61","1.58","0.32","3.12",,,"641487","1","3","Top",,,,,"543309",,,7.213279366860853,-144.74749442902734,-5.297345947938313,-10.268693669800847,35.18408254862673,-8.94435776336498,"3.35","1.6","277","87.4","56","99.7","2522","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.98",,,,,,,,"24","5","4-Seam Fastball","1","6","6","1","6","1","6","1","Standard","Standard","212","0","0"
"SL","2022-08-03","90.8","-1.9","5.47","Cole, Gerrit",641786,543037,,"ball",,,,,"14","Kyle Lewis strikes out swinging.","R","R","R","NYY","SEA","B",,,"1","2",2022,"0.37","0.14","0.85","1.11",,,"641487","1","3","Top",,,,,"543309",,,6.097313955445579,-132.13463845593617,-5.355399144867399,3.288461182547512,24.70348432045273,-29.688528301728653,"3.31","1.63",,,,"91.3","2469","6.3",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.16",,,,,,,,"24","4","Slider","1","6","6","1","6","1","6","1","Standard","Standard","149","0","0.059"
"FF","2022-08-03","99.2","-1.85","5.59","Cole, Gerrit",641786,543037,,"called_strike",,,,,"7","Kyle Lewis strikes out swinging.","R","R","R","NYY","SEA","S",,,"1","1",2022,"-0.81","1.54","-0.82","1.73",,,"641487","1","3","Top",,,,,"543309",,,4.732494919267943,-144.13480658522695,-8.757108084582311,-12.424215065334122,33.436130390288426,-8.860464370532755,"3.33","1.6",,,,"99.4","2447","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.05",,,,,,,,"24","3","4-Seam Fastball","1","6","6","1","6","1","6","1","Standard","Standard","210","0","-0.065"
"FF","2022-08-03","98.8","-1.69","5.67","Cole, Gerrit",641786,543037,,"swinging_strike",,,,,"5","Kyle Lewis strikes out swinging.","R","R","R","NYY","SEA","S",,,"1","0",2022,"-0.76","1.53","0.25","2.59",,,"641487","1","3","Top",,,,,"543309",,,7.092344423509562,-143.5925343109574,-6.529485012270067,-12.198786931570389,33.47514401222426,-9.608454000657135,"3.35","1.6",,,,"99","2489","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.99",,,,,,,,"24","2","4-Seam Fastball","1","6","6","1","6","1","6","1","Standard","Standard","208","0","-0.061"
"CH","2022-08-03","91.5","-1.97","5.47","Cole, Gerrit",641786,543037,,"ball",,,,,"14","Kyle Lewis strikes out swinging.","R","R","R","NYY","SEA","B",,,"0","0",2022,"-1.01","0.67","0.62","1.25",,,"641487","1","3","Top",,,,,"543309",,,8.74363295499252,-132.93086461114183,-6.256747791440771,-13.815144678669697,26.603998283500392,-23.117000545240533,"3.35","1.7",,,,"92","1586","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.95",,,,,,,,"24","1","Changeup","1","6","6","1","6","1","6","1","Standard","Standard","244","0","0.043"
"FF","2022-08-03","97.5","-1.81","5.68","Cole, Gerrit",641487,543037,"single","hit_into_play",,,,,"11","J.P. Crawford singles on a ground ball to left fielder Andrew Benintendi.","R","L","R","NYY","SEA","X","7","ground_ball","2","1",2022,"-1.03","1.41","-0.96","3.08",,,,"1","3","Top",72.79,122.73,,,"543309",,,4.631735747204811,-141.91945139731354,-4.743732957137925,-14.954856113020286,31.501387915752634,-12.175619204255241,"3.26","1.55","39","93.0","-2","97.7","2428","6.3",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.16","0.274","0.25","0.9","1","1","0","2","23","4","4-Seam Fastball","1","6","6","1","6","1","6","1","Standard","Standard","214","-0.007","0.239"
"FF","2022-08-03","98.9","-1.86","5.73","Cole, Gerrit",641487,543037,,"called_strike",,,,,"4","J.P. Crawford singles on a ground ball to left fielder Andrew Benintendi.","R","L","R","NYY","SEA","S",,,"2","0",2022,"-0.84","1.5","-0.28","2.57",,,,"1","3","Top",,,,,"543309",,,6.2762744788480775,-143.79530527996243,-6.725434761566248,-13.091715708967525,32.13466422450755,-9.98033206431887,"3.33","1.59",,,,"99.4","2483","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.98",,,,,,,,"23","3","4-Seam Fastball","1","6","6","1","6","1","6","1","Standard","Standard","211","0","-0.044"
"FF","2022-08-03","98.4","-1.91","5.7","Cole, Gerrit",641487,543037,,"ball",,,,,"11","J.P. Crawford singles on a ground ball to left fielder Andrew Benintendi.","R","L","R","NYY","SEA","B",,,"1","0",2022,"-0.92","1.49","-0.49","4.19",,,,"1","3","Top",,,,,"543309",,,6.004248655982832,-143.24432180053913,-2.148092700312863,-13.98116531820738,31.401024161246756,-11.243295428224386,"3.33","1.54",,,,"99.2","2430","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.92",,,,,,,,"23","2","4-Seam Fastball","1","6","6","1","6","1","6","1","Standard","Standard","210","0","0.044"
"KC","2022-08-03","85.5","-1.86","5.68","Cole, Gerrit",641487,543037,,"ball",,,,,"14","J.P. Crawford singles on a ground ball to left fielder Andrew Benintendi.","R","L","R","NYY","SEA","B",,,"0","0",2022,"0.58","-0.9","0.69","-0.35",,,,"1","3","Top",,,,,"543309",,,4.825787998474728,-124.24258304010655,-6.009051303228283,4.851566462728433,28.075674820771894,-40.285963180313686,"3.4","1.59",,,,"85","2809","6.4",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.15",,,,,,,,"23","1","Knuckle Curve","1","6","6","1","6","1","6","1","Standard","Standard","36","0","0.023"
"CH","2022-08-03","90.8","-1.89","5.37","Cole, Gerrit",467793,543037,"strikeout","called_strike",,,,,"8","Carlos Santana called out on strikes.","R","L","R","NYY","SEA","S","2",,"2","2",2022,"-1.14","0.62","0.25","1.58",,,,"0","3","Top",,,,,"543309",,,7.824172832904447,-131.98919143177923,-4.912607687293744,-14.949080796851442,27.38439030348558,-24.104676867747695,"3.47","1.68",,,,"91.4","1957","6.7",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.82",,,"0","1","0","0",,"22","5","Changeup","1","6","6","1","6","1","6","1","Infield shift","Standard","244","0.006","-0.194"
"FF","2022-08-03","99.1","-1.91","5.74","Cole, Gerrit",467793,543037,,"ball",,,,,"13","Carlos Santana called out on strikes.","R","L","R","NYY","SEA","B",,,"1","2",2022,"-1.07","1.47","-1.37","1.62",,,,"0","3","Top",,,,,"543309",,,3.9879800606925104,-143.98193659655854,-9.250432235467894,-15.779315825899749,34.105575840953584,-9.808762937883468,"3.52","1.7",,,,"99.2","2578","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.04",,,,,,,,"22","4","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","212","0","0.036"
"FF","2022-08-03","98.1","-1.88","5.69","Cole, Gerrit",467793,543037,,"foul",,,,,"1","Carlos Santana called out on strikes.","R","L","R","NYY","SEA","S",,,"1","1",2022,"-0.93","1.56","-0.54","2.88",,,,"0","3","Top",,,,,"543309",,,5.804184510179281,-142.60466277901142,-5.732029419062403,-14.067424247960197,33.70498053532287,-9.719059222330737,"3.4","1.6","139","83.7","79","98.3","2402","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.98",,,,,,,,"22","3","4-Seam Fastball","1","6","6","1","6","1","6","1","Infield shift","Standard","214","0","-0.053"
"SL","2022-08-03","88.0","-2","5.64","Cole, Gerrit",467793,543037,,"called_strike",,,,,"8","Carlos Santana called out on strikes.","R","L","R","NYY","SEA","S",,,"1","0",2022,"0.42","-0.14","0.22","1.86",,,,"0","3","Top",,,,,"543309",,,4.510218159834133,-128.2523659175222,-2.863531867467348,3.763842268075459,24.20423218962275,-33.32758313208152,"3.43","1.63",,,,"88.3","2655","6.2",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.28",,,,,,,,"22","2","Slider","1","6","6","1","6","1","6","1","Infield shift","Standard","82","0","-0.042"
"SL","2022-08-03","87.4","-2.03","5.8","Cole, Gerrit",467793,543037,,"ball",,,,,"11","Carlos Santana called out on strikes.","R","L","R","NYY","SEA","B",,,"0","0",2022,"0.37","0.2","-1.48","2.67",,,,"0","3","Top",,,,,"543309",,,0.5535692159628831,-127.39668474114215,-1.8918052469596018,3.9735914358948548,22.92612046608963,-29.832609730827667,"3.47","1.7",,,,"87.8","2515","6.2",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.33",,,,,,,,"22","1","Slider","1","6","6","1","6","1","6","1","Infield shift","Standard","123","0","0.034"
"FF","2022-08-03","98.0","-1.92","5.6","Cole, Gerrit",553993,543037,"field_out","hit_into_play",,,,,"9","Eugenio Suarez grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","NYY","SEA","X","5","ground_ball","1","1",2022,"-1.29","1.3","0.35","1.79",,,,"2","2","Top",110.97,166.37,,,"543309",,,9.141556473409231,-142.20147151891157,-7.782397444290601,-19.67490655144747,34.58729924014981,-12.83631242490165,"3.39","1.58","3","82.2","-34","98","2435","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.93","0.063","0.059","0","1","0","0","2","16","3","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","222","0.002","-0.095"
"FF","2022-08-03","98.7","-1.86","5.62","Cole, Gerrit",553993,543037,,"called_strike",,,,,"6","Eugenio Suarez grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","NYY","SEA","S",,,"1","0",2022,"-0.92","1.5","0.76","2.25",,,,"2","2","Top",,,,,"543309",,,9.287084566271123,-143.19325875024126,-7.199421704122056,-14.930002324904107,35.47648100784439,-9.956459792704207,"3.54","1.61",,,,"98.6","2521","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.94",,,,,,,,"16","2","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","214","0","-0.021"
"FF","2022-08-03","98.1","-1.81","5.65","Cole, Gerrit",553993,543037,,"ball",,,,,"14","Eugenio Suarez grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.","R","R","R","NYY","SEA","B",,,"0","0",2022,"-0.94","1.56","0.51","0.80",,,,"2","2","Top",,,,,"543309",,,8.449070860853785,-142.25684182239718,-11.21479590231848,-14.713576921098497,34.46420091531479,-8.534954159347178,"3.52","1.66",,,,"98.2","2538","6.7",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.84",,,,,,,,"16","1","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","213","0","0.016"
"KC","2022-08-03","84.8","-1.94","5.69","Cole, Gerrit",608385,543037,"field_out","hit_into_play",,,,,"7","Jesse Winker grounds out, first baseman Anthony Rizzo to pitcher Gerrit Cole.","R","L","R","NYY","SEA","X","3","ground_ball","1","0",2022,"0.86","-0.9","-0.31","2.04",,,,"1","2","Top",147.93,163.34,,,"543309",,,2.0928828861094617,-123.40917896192022,-0.37370174822449975,8.256436229536908,26.364026607384265,-41.4463538406019,"3.31","1.52","4","86.2","-28","84.5","2732","6.3",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.23","0.043","0.039","0","1","0","0","2","15","2","Knuckle Curve","0","6","6","0","6","0","6","0","Infield shift","Standard","41","0.004","-0.182"
"FF","2022-08-03","98.3","-1.92","5.56","Cole, Gerrit",608385,543037,,"ball",,,,,"13","Jesse Winker grounds out, first baseman Anthony Rizzo to pitcher Gerrit Cole.","R","L","R","NYY","SEA","B",,,"0","0",2022,"-0.96","1.51","-0.55","1.39",,,,"1","2","Top",,,,,"543309",,,5.966382183992167,-142.72627808546397,-9.304883864951409,-14.525841687110592,35.88606170007386,-9.545934903649014,"3.54","1.61",,,,"98.3","2414","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.86",,,,,,,,"15","1","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","213","0","0.023"
"KC","2022-08-03","84.2","-1.92","5.64","Cole, Gerrit",624428,543037,"field_out","hit_into_play",,,,,"9","Adam Frazier lines out to right fielder Matt Carpenter.","R","L","R","NYY","SEA","X","9","line_drive","0","2",2022,"0.69","-1","0.63","1.70",,,,"0","2","Top",191.87,78.01,,,"543309",,,4.548727552657733,-122.42991400843438,-0.6387633228394088,5.842976482872985,28.22906126020102,-42.22613571333048,"3.13","1.47","339","90.6","25","83.7","2778","6.4",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.13","0.151","0.19","0","1","0","0","3","14","5","Knuckle Curve","0","6","6","0","6","0","6","0","Standard","Standard","34","0.004","-0.14"
"FF","2022-08-03","98.2","-1.88","5.74","Cole, Gerrit",624428,543037,,"foul",,,,,"11","Adam Frazier lines out to right fielder Matt Carpenter.","R","L","R","NYY","SEA","S",,,"0","2",2022,"-1.09","1.49","-1.26","2.89",,,,"0","2","Top",,,,,"543309",,,4.206551447558496,-142.76192949479855,-5.660915513293623,-15.888067366104117,35.611694091649845,-10.783989324840004,"3.13","1.47","253","76.8","35","98","2446","6.4",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.08",,,,,,,,"14","4","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","210","0","0"
"FF","2022-08-03","98.9","-1.85","5.72","Cole, Gerrit",624428,543037,,"foul",,,,,"3","Adam Frazier lines out to right fielder Matt Carpenter.","R","L","R","NYY","SEA","S",,,"0","2",2022,"-1.02","1.38","0.59","3.17",,,,"0","2","Top",,,,,"543309",,,9.091922134999294,-143.6684981788538,-4.751421284760262,-16.319766103021077,34.22171489540119,-12.09209210299054,"3.13","1.47","81","71.7","5","99.2","2485","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.87",,,,,,,,"14","3","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","214","0","0"
"FF","2022-08-03","98.2","-1.92","5.69","Cole, Gerrit",624428,543037,,"swinging_strike",,,,,"8","Adam Frazier lines out to right fielder Matt Carpenter.","R","L","R","NYY","SEA","S",,,"0","1",2022,"-1","1.46","0.25","1.79",,,,"0","2","Top",,,,,"543309",,,8.203537923428568,-142.55251370608556,-8.482354916502954,-15.5849019137102,33.54093763172929,-10.380365478174404,"3.13","1.47",,,,"98.4","2499","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.9",,,,,,,,"14","2","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","212","0","-0.045"
"CH","2022-08-03","89.3","-1.94","5.52","Cole, Gerrit",624428,543037,,"foul_tip",,,,,"7","Adam Frazier lines out to right fielder Matt Carpenter.","R","L","R","NYY","SEA","S",,,"0","0",2022,"-1.25","0.48","-0.37","1.70",,,,"0","2","Top",,,,,"543309",,,6.5312379493861235,-129.85981291367733,-4.461207056964492,-15.475908678736737,25.65481294833161,-26.021607133551097,"3.13","1.47",,,,"90","1774","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.86",,,,,,,,"14","1","Changeup","0","6","6","0","6","0","6","0","Standard","Standard","243","0","-0.034"
"KC","2022-08-03","85.1","-1.88","5.65","Cole, Gerrit",664059,543037,"strikeout","swinging_strike_blocked",,,,,"14","Sam Haggerty strikes out swinging, catcher Kyle Higashioka to first baseman Anthony Rizzo.","R","L","R","NYY","SEA","S","2",,"0","2",2022,"0.57","-0.99","0.35","-0.13",,,,"2","1","Top",,,,,"543309",,,4.092478924711369,-123.67311719603067,-5.13772992495831,4.767757266244499,29.60975264016544,-41.215151006800546,"3.12","1.47",,,,"84.6","2683","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.01",,,"0","1","0","0",,"9","4","Knuckle Curve","0","6","6","0","6","0","6","0","Infield shift","Standard","32","0.003","-0.06"
"FF","2022-08-03","98.8","-1.91","5.71","Cole, Gerrit",664059,543037,,"foul",,,,,"6","Sam Haggerty strikes out swinging, catcher Kyle Higashioka to first baseman Anthony Rizzo.","R","L","R","NYY","SEA","S",,,"0","2",2022,"-1.06","1.65","0.43","2.30",,,,"2","1","Top",,,,,"543309",,,8.853879295342777,-143.3277050289915,-7.626653412102814,-16.751441427725606,37.075187676446724,-7.834263037882029,"3.12","1.47","5","66.3","-23","98.4","2554","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.01",,,,,,,,"9","3","4-Seam Fastball","0","6","6","0","6","0","6","0","Infield shift","Standard","210","0","0"
"FF","2022-08-03","99.5","-1.9","5.66","Cole, Gerrit",664059,543037,,"swinging_strike",,,,,"4","Sam Haggerty strikes out swinging, catcher Kyle Higashioka to first baseman Anthony Rizzo.","R","L","R","NYY","SEA","S",,,"0","1",2022,"-1.11","1.52","-0.79","2.40",,,,"2","1","Top",,,,,"543309",,,5.6808004349820544,-144.625210240166,-7.0807703715933465,-16.901389616029846,37.244079873780215,-9.36176407004372,"3.12","1.47",,,,"99.3","2589","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.01",,,,,,,,"9","2","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","215","0","-0.023"
"FF","2022-08-03","99.5","-1.89","5.67","Cole, Gerrit",664059,543037,,"called_strike",,,,,"8","Sam Haggerty strikes out swinging, catcher Kyle Higashioka to first baseman Anthony Rizzo.","R","L","R","NYY","SEA","S",,,"0","0",2022,"-1.05","1.56","0.14","1.70",,,,"2","1","Top",,,,,"543309",,,8.022502840892905,-144.37255958538518,-9.070472189665988,-16.663764452745433,37.33990041940696,-8.418493157943207,"3.21","1.56",,,,"99.1","2652","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.05",,,,,,,,"9","1","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","211","0","-0.017"
"FF","2022-08-03","99.1","-1.75","5.7","Cole, Gerrit",620443,543037,"field_out","hit_into_play",,,,,"6","Luis Torrens grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","NYY","SEA","X","4","ground_ball","0","2",2022,"-0.82","1.48","0.51","2.49",,,,"1","1","Top",136.82,164.06,,,"543309",,,8.128911204328796,-143.9973385731945,-6.806423496824316,-13.40239615207135,34.71995713650992,-10.211435436738206,"3.38","1.58","22","97.0","-5","99.2","2583","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54","0.274","0.25","0","1","0","0","2","8","3","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","211","0.003","-0.103"
"FF","2022-08-03","98.3","-1.75","5.66","Cole, Gerrit",620443,543037,,"called_strike",,,,,"8","Luis Torrens grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","NYY","SEA","S",,,"0","1",2022,"-0.78","1.55","0.20","1.57",,,,"1","1","Top",,,,,"543309",,,7.115908653592393,-142.8202362478557,-9.246933994898686,-12.360694804245744,32.49733629381468,-8.928580076261513,"3.5","1.68",,,,"98.7","2419","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.92",,,,,,,,"8","2","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","214","0","-0.032"
"FF","2022-08-03","97.8","-1.78","5.76","Cole, Gerrit",620443,543037,,"called_strike",,,,,"9","Luis Torrens grounds out, second baseman Gleyber Torres to first baseman Anthony Rizzo.","R","R","R","NYY","SEA","S",,,"0","0",2022,"-1.09","1.48","0.37","1.67",,,,"1","1","Top",,,,,"543309",,,8.310011819739966,-142.01249233873304,-8.941065866317036,-16.65837855581905,33.28630886823375,-10.266085345362718,"3.57","1.68",,,,"97.9","2479","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.96",,,,,,,,"8","1","4-Seam Fastball","0","6","6","0","6","0","6","0","Standard","Standard","210","0","-0.024"
"CH","2022-08-03","89.7","-1.99","5.39","Cole, Gerrit",672284,543037,"home_run","hit_into_play",,,,,"7","Jarred Kelenic homers (4) on a fly ball to right field.    J.P. Crawford scores.","R","L","R","NYY","SEA","X",,"fly_ball","2","2",2022,"-1.09","0.79","-0.44","2.05",,,"641487","1","1","Top",216.13,81.06,,,"543309",,,6.167797325766541,-130.5695903915652,-4.037557147965539,-13.744857098663935,24.271788010782675,-22.472767993579385,"3.3","1.54","366","98.5","30","90.7","1845","6.6",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","53.86","0.403","0.718","2","1","0","3","6","7","5","Changeup","0","4","4","0","6","0","6","0","Infield shift","Standard","244","-0.08","1.74"
"FF","2022-08-03","99.7","-1.85","5.72","Cole, Gerrit",672284,543037,,"ball",,,,,"13","Jarred Kelenic homers (4) on a fly ball to right field.    J.P. Crawford scores.","R","L","R","NYY","SEA","B",,,"1","2",2022,"-1.06","1.39","-1.70","2.20",,,"641487","1","1","Top",,,,,"543309",,,2.9282447699154535,-145.09145543760044,-7.5819074786863,-15.694755275568092,33.24222596618745,-10.971577141278162,"3.3","1.61",,,,"100.1","2515","6.5",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.04",,,,,,,,"7","4","4-Seam Fastball","0","4","4","0","4","0","4","0","Infield shift","Standard","214","0","0.059"
"FF","2022-08-03","100.1","-1.94","5.69","Cole, Gerrit",672284,543037,,"ball",,,,,"11","Jarred Kelenic homers (4) on a fly ball to right field.    J.P. Crawford scores.","R","L","R","NYY","SEA","B",,,"0","2",2022,"-0.83","1.66","-1.31","4.18",,,"641487","1","1","Top",,,,,"543309",,,3.705172521725548,-145.71900558531271,-2.710172680106251,-12.682357098433798,36.34885616952077,-8.115020668831214,"3.3","1.66",,,,"100","2548","6.3",661293,543037,"543309","519203","650402","518934","643396","643217","543305","572761","54.17",,,,,,,,"7","3","4-Seam Fastball","0","4","4","0","4","0","4","0","Infield shift","Standard","211","0","0.031"
